cat_no,neubauer_HATHI,neubauer_HATHI_link,beit-arie_HATHI,beit-arie_HATHI_link
179,53,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=53,69,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=69
180,53,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=53,69,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=69
181,53,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=53,69,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=69
182,53,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=53,69,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=69
183,53,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=53,69,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=69
184,53,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=53,69,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=69
185,54,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=54,69,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=69
186,54,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=54,69,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=69
187,54,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=54,69,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=69
188,54,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=54,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
189,54,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=54,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
190,54,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=54,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
191,54,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=54,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
192,55,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=55,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
193,55,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=55,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
194,55,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=55,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
195,55,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=55,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
196,55,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=55,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
197,55,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=55,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
198,55,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=55,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
199,55,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=55,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
200,55,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=55,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
201,55,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=55,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
202,56,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=56,70,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=70
203,56,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=56,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
204,56,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=56,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
205,56,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=56,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
206,56,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=56,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
207,56,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=56,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
208,56,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=56,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
209,56,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=56,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
210,56,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=56,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
211,56,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=56,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
212,56,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=56,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
213,57,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=57,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
214,57,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=57,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
215,57,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=57,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
216,57,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=57,71,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=71
217,57,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=57,72,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=72
218,57,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=57,72,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=72
219,57,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=57,72,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=72
220,57,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=57,72,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=72
221,60,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=60,72,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=72
222,60,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=60,72,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=72
223,60,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=60,72,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=72
224,60,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=60,72,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=72
225,60,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=60,72,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=72
226,61,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=61,72,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=72
227,61,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=61,72,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=72
228,61,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=61,73,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=73
229,61,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=61,73,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=73
230,61,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=61,73,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=73
231,61,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=61,73,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=73
232,61,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=61,73,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=73
233,62,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=62,73,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=73
234,62,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=62,73,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=73
235,62,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=62,73,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=73
236,62,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=62,73,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=73
237,62,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=62,73,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=73
238,63,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=63,73,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=73
239,63,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=63,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
240,63,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=63,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
241,63,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=63,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
242,63,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=63,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
243,63,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=63,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
244,63,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=63,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
245,64,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=64,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
246,64,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=64,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
247,64,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=64,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
248,64,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=64,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
249,64,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=64,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
250,64,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=64,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
251,64,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=64,74,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=74
252,65,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=65,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
253,65,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=65,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
254,65,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=65,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
256,65,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=65,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
255,65,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=65,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
257,65,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=65,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
258,65,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=65,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
259,65,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=65,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
260,65,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=65,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
261,65,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=65,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
262,65,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=65,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
263,66,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=66,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
264,66,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=66,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
265,66,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=66,75,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=75
266,66,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=66,76,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=76
267,66,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=66,76,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=76
268,66,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=66,76,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=76
269,67,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=67,76,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=76
270,67,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=67,76,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=76
271,67,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=67,76,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=76
272,67,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=67,76,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=76
273,67,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=67,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
274,68,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=68,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
275,68,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=68,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
276,68,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=68,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
277,68,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=68,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
278,68,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=68,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
279,68,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=68,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
280,68,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=68,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
281,68,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=68,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
282,68,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=68,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
283,68,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=68,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
284,68,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=68,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
285,69,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=69,77,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=77
286,69,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=69,76,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=76
287,69,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=69,78,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=78
288,69,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=69,78,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=78
289,69,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=69,78,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=78
290,69,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=69,78,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=78
291,69,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=69,78,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=78
292,69,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=69,78,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=78
293,70,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=70,78,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=78
294,70,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=70,78,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=78
295,70,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=70,78,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=78
296,70,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=70,78,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=78
297,70,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=70,78,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=78
298,70,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=70,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
299,70,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=70,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
300,70,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=70,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
301,70,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=70,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
302,70,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=70,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
303,71,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=71,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
304,71,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=71,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
305,71,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=71,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
306,71,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=71,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
307,71,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=71,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
308,71,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=71,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
309,71,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=71,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
310,71,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=71,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
311,71,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=71,79,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=79
312,71,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=71,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
313,71,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=71,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
314,71,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=71,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
315,72,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=72,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
316,72,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=72,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
317,72,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=72,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
318,72,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=72,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
319,72,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=72,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
320,72,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=72,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
321,72,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=72,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
322,72,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=72,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
323,73,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=73,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
324,73,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=73,80,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=80
325,73,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=73,81,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=81
326,73,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=73,81,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=81
327,73,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=73,81,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=81
328,73,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=73,81,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=81
329,73,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=73,81,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=81
330,74,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=74,81,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=81
331,74,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=74,81,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=81
332,74,https://babel.hathitrust.org/cgi/pt?id=mdp.39015034251762&seq=74,81,https://babel.hathitrust.org/cgi/pt?id=uva.x002588168&seq=81
